file,date,fl_class,label
mdi.fd_M_96m_lev182.19991113_000000_TAI.npz,1999-11-13,M1.3,M
mdi.fd_M_96m_lev182.19991114_000000_TAI.npz,1999-11-14,M8.0,M
mdi.fd_M_96m_lev182.19991115_000000_TAI.npz,1999-11-15,M2.9,M
mdi.fd_M_96m_lev182.19991116_000000_TAI.npz,1999-11-16,M3.8,M
mdi.fd_M_96m_lev182.19991120_000000_TAI.npz,1999-11-20,M3.2,M
mdi.fd_M_96m_lev182.19991121_000000_TAI.npz,1999-11-21,M3.4,M
mdi.fd_M_96m_lev182.19991122_000000_TAI.npz,1999-11-22,C8.9,C
mdi.fd_M_96m_lev182.19991123_000000_TAI.npz,1999-11-23,C2.0,C
mdi.fd_M_96m_lev182.19991124_000000_TAI.npz,1999-11-24,M3.0,M
mdi.fd_M_96m_lev182.19991125_000000_TAI.npz,1999-11-25,M2.0,M
mdi.fd_M_96m_lev182.19991126_000000_TAI.npz,1999-11-26,M6.0,M
mdi.fd_M_96m_lev182.19991127_000000_TAI.npz,1999-11-27,X1.4,X
mdi.fd_M_96m_lev182.19991128_000000_TAI.npz,1999-11-28,M3.5,M
mdi.fd_M_96m_lev182.19991201_000000_TAI.npz,1999-12-01,C1.0,C
mdi.fd_M_96m_lev182.19991204_000000_TAI.npz,1999-12-04,C4.3,C
mdi.fd_M_96m_lev182.19991205_000000_TAI.npz,1999-12-05,C3.3,C
mdi.fd_M_96m_lev182.19991206_000000_TAI.npz,1999-12-06,C8.4,C
mdi.fd_M_96m_lev182.19991207_000000_TAI.npz,1999-12-07,M1.0,M
mdi.fd_M_96m_lev182.19991208_000000_TAI.npz,1999-12-08,C4.3,C
mdi.fd_M_96m_lev182.19991209_000000_TAI.npz,1999-12-09,C2.2,C
mdi.fd_M_96m_lev182.19991210_000000_TAI.npz,1999-12-10,C3.7,C
mdi.fd_M_96m_lev182.19991211_000000_TAI.npz,1999-12-11,C2.8,C
mdi.fd_M_96m_lev182.19991212_000000_TAI.npz,1999-12-12,B8.3,NF
mdi.fd_M_96m_lev182.19991213_000000_TAI.npz,1999-12-13,C1.1,C
mdi.fd_M_96m_lev182.19991214_000000_TAI.npz,1999-12-14,C1.1,C
mdi.fd_M_96m_lev182.19991215_000000_TAI.npz,1999-12-15,C2.5,C
mdi.fd_M_96m_lev182.19991216_000000_TAI.npz,1999-12-16,C3.5,C
mdi.fd_M_96m_lev182.19991217_000000_TAI.npz,1999-12-17,M1.0,M
mdi.fd_M_96m_lev182.19991218_000000_TAI.npz,1999-12-18,M1.5,M
mdi.fd_M_96m_lev182.19991219_000000_TAI.npz,1999-12-19,C5.6,C
mdi.fd_M_96m_lev182.19991220_000000_TAI.npz,1999-12-20,C4.8,C
mdi.fd_M_96m_lev182.19991221_000000_TAI.npz,1999-12-21,M1.1,M
mdi.fd_M_96m_lev182.19991222_000000_TAI.npz,1999-12-22,M5.3,M
mdi.fd_M_96m_lev182.19991223_000000_TAI.npz,1999-12-23,C3.7,C
mdi.fd_M_96m_lev182.19991224_000000_TAI.npz,1999-12-24,C8.4,C
mdi.fd_M_96m_lev182.19991225_000000_TAI.npz,1999-12-25,C6.2,C
mdi.fd_M_96m_lev182.19991226_000000_TAI.npz,1999-12-26,C3.3,C
mdi.fd_M_96m_lev182.19991227_000000_TAI.npz,1999-12-27,M2.0,M
mdi.fd_M_96m_lev182.19991228_000000_TAI.npz,1999-12-28,M4.5,M
mdi.fd_M_96m_lev182.19991229_000000_TAI.npz,1999-12-29,C8.8,C
mdi.fd_M_96m_lev182.19991230_000000_TAI.npz,1999-12-30,C2.4,C
mdi.fd_M_96m_lev182.19991231_000000_TAI.npz,1999-12-31,C2.7,C
mdi.fd_M_96m_lev182.20000101_000000_TAI.npz,2000-01-01,C3.1,C
mdi.fd_M_96m_lev182.20000102_000000_TAI.npz,2000-01-02,C5.1,C
mdi.fd_M_96m_lev182.20000103_000000_TAI.npz,2000-01-03,C1.3,C
mdi.fd_M_96m_lev182.20000104_000000_TAI.npz,2000-01-04,C2.0,C
mdi.fd_M_96m_lev182.20000105_000000_TAI.npz,2000-01-05,C2.4,C
mdi.fd_M_96m_lev182.20000106_000000_TAI.npz,2000-01-06,C5.8,C
mdi.fd_M_96m_lev182.20000109_000000_TAI.npz,2000-01-09,C3.2,C
mdi.fd_M_96m_lev182.20000110_000000_TAI.npz,2000-01-10,M3.3,M
mdi.fd_M_96m_lev182.20000111_000000_TAI.npz,2000-01-11,M1.5,M
mdi.fd_M_96m_lev182.20000112_000000_TAI.npz,2000-01-12,M2.8,M
mdi.fd_M_96m_lev182.20000113_000000_TAI.npz,2000-01-13,C5.5,C
mdi.fd_M_96m_lev182.20000114_000000_TAI.npz,2000-01-14,C6.3,C
mdi.fd_M_96m_lev182.20000115_000000_TAI.npz,2000-01-15,C4.0,C
mdi.fd_M_96m_lev182.20000116_000000_TAI.npz,2000-01-16,C2.9,C
mdi.fd_M_96m_lev182.20000117_000000_TAI.npz,2000-01-17,C7.1,C
mdi.fd_M_96m_lev182.20000118_000000_TAI.npz,2000-01-18,M3.9,M
mdi.fd_M_96m_lev182.20000119_000000_TAI.npz,2000-01-19,C2.4,C
mdi.fd_M_96m_lev182.20000120_000000_TAI.npz,2000-01-20,C4.1,C
mdi.fd_M_96m_lev182.20000121_000000_TAI.npz,2000-01-21,M1.4,M
mdi.fd_M_96m_lev182.20000122_000000_TAI.npz,2000-01-22,M1.0,M
mdi.fd_M_96m_lev182.20000123_000000_TAI.npz,2000-01-23,,NF
mdi.fd_M_96m_lev182.20000124_000000_TAI.npz,2000-01-24,C5.3,C
mdi.fd_M_96m_lev182.20000125_000000_TAI.npz,2000-01-25,C6.8,C
mdi.fd_M_96m_lev182.20000126_000000_TAI.npz,2000-01-26,C1.1,C
mdi.fd_M_96m_lev182.20000127_000000_TAI.npz,2000-01-27,B6.3,NF
mdi.fd_M_96m_lev182.20000128_000000_TAI.npz,2000-01-28,C4.7,C
mdi.fd_M_96m_lev182.20000129_000000_TAI.npz,2000-01-29,B7.8,NF
mdi.fd_M_96m_lev182.20000130_000000_TAI.npz,2000-01-30,C2.2,C
mdi.fd_M_96m_lev182.20000131_000000_TAI.npz,2000-01-31,C1.7,C
mdi.fd_M_96m_lev182.20000201_000000_TAI.npz,2000-02-01,,NF
mdi.fd_M_96m_lev182.20000203_000000_TAI.npz,2000-02-03,C8.4,C
mdi.fd_M_96m_lev182.20000204_000000_TAI.npz,2000-02-04,M3.0,M
mdi.fd_M_96m_lev182.20000205_000000_TAI.npz,2000-02-05,X1.2,X
mdi.fd_M_96m_lev182.20000206_000000_TAI.npz,2000-02-06,C2.4,C
mdi.fd_M_96m_lev182.20000207_000000_TAI.npz,2000-02-07,C4.4,C
mdi.fd_M_96m_lev182.20000208_000000_TAI.npz,2000-02-08,M1.3,M
mdi.fd_M_96m_lev182.20000209_000000_TAI.npz,2000-02-09,C7.4,C
mdi.fd_M_96m_lev182.20000210_000000_TAI.npz,2000-02-10,C7.3,C
mdi.fd_M_96m_lev182.20000211_000000_TAI.npz,2000-02-11,C2.3,C
mdi.fd_M_96m_lev182.20000212_000000_TAI.npz,2000-02-12,M1.7,M
mdi.fd_M_96m_lev182.20000213_000000_TAI.npz,2000-02-13,C1.1,C
mdi.fd_M_96m_lev182.20000214_000000_TAI.npz,2000-02-14,B8.0,NF
mdi.fd_M_96m_lev182.20000215_000000_TAI.npz,2000-02-15,C2.1,C
mdi.fd_M_96m_lev182.20000216_000000_TAI.npz,2000-02-16,C2.4,C
mdi.fd_M_96m_lev182.20000217_000000_TAI.npz,2000-02-17,M2.5,M
mdi.fd_M_96m_lev182.20000218_000000_TAI.npz,2000-02-18,C2.7,C
mdi.fd_M_96m_lev182.20000219_000000_TAI.npz,2000-02-19,M1.3,M
mdi.fd_M_96m_lev182.20000220_000000_TAI.npz,2000-02-20,M2.4,M
mdi.fd_M_96m_lev182.20000221_000000_TAI.npz,2000-02-21,M1.8,M
mdi.fd_M_96m_lev182.20000222_000000_TAI.npz,2000-02-22,M1.2,M
mdi.fd_M_96m_lev182.20000223_000000_TAI.npz,2000-02-23,C6.8,C
mdi.fd_M_96m_lev182.20000224_000000_TAI.npz,2000-02-24,M1.1,M
mdi.fd_M_96m_lev182.20000225_000000_TAI.npz,2000-02-25,C8.6,C
mdi.fd_M_96m_lev182.20000226_000000_TAI.npz,2000-02-26,M1.0,M
mdi.fd_M_96m_lev182.20000227_000000_TAI.npz,2000-02-27,C4.0,C
mdi.fd_M_96m_lev182.20000228_000000_TAI.npz,2000-02-28,C2.0,C
mdi.fd_M_96m_lev182.20000229_000000_TAI.npz,2000-02-29,C9.4,C
mdi.fd_M_96m_lev182.20000301_000000_TAI.npz,2000-03-01,C6.9,C
mdi.fd_M_96m_lev182.20000302_000000_TAI.npz,2000-03-02,X1.1,X
mdi.fd_M_96m_lev182.20000303_000000_TAI.npz,2000-03-03,M4.0,M
mdi.fd_M_96m_lev182.20000304_000000_TAI.npz,2000-03-04,C2.4,C
mdi.fd_M_96m_lev182.20000305_000000_TAI.npz,2000-03-05,C9.6,C
mdi.fd_M_96m_lev182.20000306_000000_TAI.npz,2000-03-06,C4.5,C
mdi.fd_M_96m_lev182.20000307_000000_TAI.npz,2000-03-07,M1.2,M
mdi.fd_M_96m_lev182.20000308_000000_TAI.npz,2000-03-08,M1.4,M
mdi.fd_M_96m_lev182.20000309_000000_TAI.npz,2000-03-09,C2.9,C
mdi.fd_M_96m_lev182.20000310_000000_TAI.npz,2000-03-10,C7.7,C
mdi.fd_M_96m_lev182.20000311_000000_TAI.npz,2000-03-11,M1.3,M
mdi.fd_M_96m_lev182.20000312_000000_TAI.npz,2000-03-12,M3.6,M
mdi.fd_M_96m_lev182.20000313_000000_TAI.npz,2000-03-13,M1.4,M
mdi.fd_M_96m_lev182.20000314_000000_TAI.npz,2000-03-14,C3.9,C
mdi.fd_M_96m_lev182.20000315_000000_TAI.npz,2000-03-15,M1.4,M
mdi.fd_M_96m_lev182.20000316_000000_TAI.npz,2000-03-16,C9.0,C
mdi.fd_M_96m_lev182.20000317_000000_TAI.npz,2000-03-17,M1.1,M
mdi.fd_M_96m_lev182.20000318_000000_TAI.npz,2000-03-18,M3.9,M
mdi.fd_M_96m_lev182.20000319_000000_TAI.npz,2000-03-19,M1.6,M
mdi.fd_M_96m_lev182.20000320_000000_TAI.npz,2000-03-20,M2.4,M
mdi.fd_M_96m_lev182.20000321_000000_TAI.npz,2000-03-21,M1.0,M
mdi.fd_M_96m_lev182.20000322_000000_TAI.npz,2000-03-22,X1.1,X
mdi.fd_M_96m_lev182.20000323_000000_TAI.npz,2000-03-23,M2.0,M
mdi.fd_M_96m_lev182.20000324_000000_TAI.npz,2000-03-24,X1.8,X
mdi.fd_M_96m_lev182.20000325_000000_TAI.npz,2000-03-25,C8.0,C
mdi.fd_M_96m_lev182.20000326_000000_TAI.npz,2000-03-26,M2.3,M
mdi.fd_M_96m_lev182.20000327_000000_TAI.npz,2000-03-27,M1.0,M
mdi.fd_M_96m_lev182.20000328_000000_TAI.npz,2000-03-28,M3.1,M
mdi.fd_M_96m_lev182.20000329_000000_TAI.npz,2000-03-29,C6.7,C
mdi.fd_M_96m_lev182.20000330_000000_TAI.npz,2000-03-30,M3.4,M
mdi.fd_M_96m_lev182.20000331_000000_TAI.npz,2000-03-31,M4.1,M
mdi.fd_M_96m_lev182.20000401_000000_TAI.npz,2000-04-01,C8.3,C
mdi.fd_M_96m_lev182.20000402_000000_TAI.npz,2000-04-02,C6.1,C
mdi.fd_M_96m_lev182.20000403_000000_TAI.npz,2000-04-03,C3.8,C
mdi.fd_M_96m_lev182.20000404_000000_TAI.npz,2000-04-04,M1.0,M
mdi.fd_M_96m_lev182.20000405_000000_TAI.npz,2000-04-05,C1.6,C
mdi.fd_M_96m_lev182.20000407_000000_TAI.npz,2000-04-07,C2.4,C
mdi.fd_M_96m_lev182.20000408_000000_TAI.npz,2000-04-08,M2.0,M
mdi.fd_M_96m_lev182.20000409_000000_TAI.npz,2000-04-09,M3.1,M
mdi.fd_M_96m_lev182.20000410_000000_TAI.npz,2000-04-10,C8.6,C
mdi.fd_M_96m_lev182.20000411_000000_TAI.npz,2000-04-11,M1.1,M
mdi.fd_M_96m_lev182.20000412_000000_TAI.npz,2000-04-12,M1.3,M
mdi.fd_M_96m_lev182.20000413_000000_TAI.npz,2000-04-13,C2.9,C
mdi.fd_M_96m_lev182.20000414_000000_TAI.npz,2000-04-14,C7.2,C
mdi.fd_M_96m_lev182.20000415_000000_TAI.npz,2000-04-15,M4.3,M
mdi.fd_M_96m_lev182.20000416_000000_TAI.npz,2000-04-16,C6.3,C
mdi.fd_M_96m_lev182.20000417_000000_TAI.npz,2000-04-17,C3.7,C
mdi.fd_M_96m_lev182.20000418_000000_TAI.npz,2000-04-18,C7.8,C
mdi.fd_M_96m_lev182.20000419_000000_TAI.npz,2000-04-19,C5.9,C
mdi.fd_M_96m_lev182.20000420_000000_TAI.npz,2000-04-20,C8.6,C
mdi.fd_M_96m_lev182.20000421_000000_TAI.npz,2000-04-21,C4.8,C
mdi.fd_M_96m_lev182.20000422_000000_TAI.npz,2000-04-22,C7.1,C
mdi.fd_M_96m_lev182.20000423_000000_TAI.npz,2000-04-23,C4.7,C
mdi.fd_M_96m_lev182.20000424_000000_TAI.npz,2000-04-24,C2.9,C
mdi.fd_M_96m_lev182.20000425_000000_TAI.npz,2000-04-25,C2.7,C
mdi.fd_M_96m_lev182.20000426_000000_TAI.npz,2000-04-26,C6.3,C
mdi.fd_M_96m_lev182.20000427_000000_TAI.npz,2000-04-27,C2.2,C
mdi.fd_M_96m_lev182.20000428_000000_TAI.npz,2000-04-28,C5.2,C
mdi.fd_M_96m_lev182.20000429_000000_TAI.npz,2000-04-29,C3.0,C
mdi.fd_M_96m_lev182.20000430_000000_TAI.npz,2000-04-30,C7.7,C
mdi.fd_M_96m_lev182.20000501_000000_TAI.npz,2000-05-01,M1.1,M
mdi.fd_M_96m_lev182.20000502_000000_TAI.npz,2000-05-02,M2.8,M
mdi.fd_M_96m_lev182.20000503_000000_TAI.npz,2000-05-03,M1.1,M
mdi.fd_M_96m_lev182.20000504_000000_TAI.npz,2000-05-04,M6.8,M
mdi.fd_M_96m_lev182.20000505_000000_TAI.npz,2000-05-05,M1.5,M
mdi.fd_M_96m_lev182.20000506_000000_TAI.npz,2000-05-06,B9.4,NF
mdi.fd_M_96m_lev182.20000507_000000_TAI.npz,2000-05-07,B4.0,NF
mdi.fd_M_96m_lev182.20000508_000000_TAI.npz,2000-05-08,C4.2,C
mdi.fd_M_96m_lev182.20000509_000000_TAI.npz,2000-05-09,C9.2,C
mdi.fd_M_96m_lev182.20000510_000000_TAI.npz,2000-05-10,C8.7,C
mdi.fd_M_96m_lev182.20000511_000000_TAI.npz,2000-05-11,C7.8,C
mdi.fd_M_96m_lev182.20000512_000000_TAI.npz,2000-05-12,M1.0,M
mdi.fd_M_96m_lev182.20000513_000000_TAI.npz,2000-05-13,M1.1,M
mdi.fd_M_96m_lev182.20000514_000000_TAI.npz,2000-05-14,M1.0,M
mdi.fd_M_96m_lev182.20000515_000000_TAI.npz,2000-05-15,M4.4,M
mdi.fd_M_96m_lev182.20000516_000000_TAI.npz,2000-05-16,M3.2,M
mdi.fd_M_96m_lev182.20000517_000000_TAI.npz,2000-05-17,C7.7,C
mdi.fd_M_96m_lev182.20000518_000000_TAI.npz,2000-05-18,M2.7,M
mdi.fd_M_96m_lev182.20000519_000000_TAI.npz,2000-05-19,M1.1,M
mdi.fd_M_96m_lev182.20000520_000000_TAI.npz,2000-05-20,C7.6,C
mdi.fd_M_96m_lev182.20000521_000000_TAI.npz,2000-05-21,C8.2,C
mdi.fd_M_96m_lev182.20000522_000000_TAI.npz,2000-05-22,C6.3,C
mdi.fd_M_96m_lev182.20000523_000000_TAI.npz,2000-05-23,C9.5,C
mdi.fd_M_96m_lev182.20000524_000000_TAI.npz,2000-05-24,M1.3,M
mdi.fd_M_96m_lev182.20000525_000000_TAI.npz,2000-05-25,C3.6,C
mdi.fd_M_96m_lev182.20000526_000000_TAI.npz,2000-05-26,C6.1,C
mdi.fd_M_96m_lev182.20000527_000000_TAI.npz,2000-05-27,C2.4,C
mdi.fd_M_96m_lev182.20000528_000000_TAI.npz,2000-05-28,C8.6,C
mdi.fd_M_96m_lev182.20000529_000000_TAI.npz,2000-05-29,C1.7,C
mdi.fd_M_96m_lev182.20000530_000000_TAI.npz,2000-05-30,C5.0,C
mdi.fd_M_96m_lev182.20000531_000000_TAI.npz,2000-05-31,C4.8,C
mdi.fd_M_96m_lev182.20000602_000000_TAI.npz,2000-06-02,M7.6,M
mdi.fd_M_96m_lev182.20000603_000000_TAI.npz,2000-06-03,M6.1,M
mdi.fd_M_96m_lev182.20000604_000000_TAI.npz,2000-06-04,M3.2,M
mdi.fd_M_96m_lev182.20000605_000000_TAI.npz,2000-06-05,M1.5,M
mdi.fd_M_96m_lev182.20000606_000000_TAI.npz,2000-06-06,X2.3,X
mdi.fd_M_96m_lev182.20000607_000000_TAI.npz,2000-06-07,X1.2,X
mdi.fd_M_96m_lev182.20000608_000000_TAI.npz,2000-06-08,C4.7,C
mdi.fd_M_96m_lev182.20000609_000000_TAI.npz,2000-06-09,C2.2,C
mdi.fd_M_96m_lev182.20000610_000000_TAI.npz,2000-06-10,M5.2,M
mdi.fd_M_96m_lev182.20000611_000000_TAI.npz,2000-06-11,M1.0,M
mdi.fd_M_96m_lev182.20000612_000000_TAI.npz,2000-06-12,C6.4,C
mdi.fd_M_96m_lev182.20000613_000000_TAI.npz,2000-06-13,C4.1,C
mdi.fd_M_96m_lev182.20000614_000000_TAI.npz,2000-06-14,C4.5,C
mdi.fd_M_96m_lev182.20000615_000000_TAI.npz,2000-06-15,M2.0,M
mdi.fd_M_96m_lev182.20000616_000000_TAI.npz,2000-06-16,C7.6,C
mdi.fd_M_96m_lev182.20000617_000000_TAI.npz,2000-06-17,M3.5,M
mdi.fd_M_96m_lev182.20000618_000000_TAI.npz,2000-06-18,X1.0,X
mdi.fd_M_96m_lev182.20000619_000000_TAI.npz,2000-06-19,C1.9,C
mdi.fd_M_96m_lev182.20000620_000000_TAI.npz,2000-06-20,C6.2,C
mdi.fd_M_96m_lev182.20000621_000000_TAI.npz,2000-06-21,M1.3,M
mdi.fd_M_96m_lev182.20000622_000000_TAI.npz,2000-06-22,C5.4,C
mdi.fd_M_96m_lev182.20000623_000000_TAI.npz,2000-06-23,M3.0,M
mdi.fd_M_96m_lev182.20000624_000000_TAI.npz,2000-06-24,C1.3,C
mdi.fd_M_96m_lev182.20000625_000000_TAI.npz,2000-06-25,M2.5,M
mdi.fd_M_96m_lev182.20000626_000000_TAI.npz,2000-06-26,C5.6,C
mdi.fd_M_96m_lev182.20000627_000000_TAI.npz,2000-06-27,C9.3,C
mdi.fd_M_96m_lev182.20000628_000000_TAI.npz,2000-06-28,C6.1,C
mdi.fd_M_96m_lev182.20000629_000000_TAI.npz,2000-06-29,C6.2,C
mdi.fd_M_96m_lev182.20000630_000000_TAI.npz,2000-06-30,C2.7,C
mdi.fd_M_96m_lev182.20001001_000000_TAI.npz,2000-10-01,M5.0,M
mdi.fd_M_96m_lev182.20001002_000000_TAI.npz,2000-10-02,M1.4,M
mdi.fd_M_96m_lev182.20001003_000000_TAI.npz,2000-10-03,C2.2,C
mdi.fd_M_96m_lev182.20001004_000000_TAI.npz,2000-10-04,C3.4,C
mdi.fd_M_96m_lev182.20001005_000000_TAI.npz,2000-10-05,C2.1,C
mdi.fd_M_96m_lev182.20001006_000000_TAI.npz,2000-10-06,C2.4,C
mdi.fd_M_96m_lev182.20001007_000000_TAI.npz,2000-10-07,C3.9,C
mdi.fd_M_96m_lev182.20001008_000000_TAI.npz,2000-10-08,C2.0,C
mdi.fd_M_96m_lev182.20001009_000000_TAI.npz,2000-10-09,C6.7,C
mdi.fd_M_96m_lev182.20001010_000000_TAI.npz,2000-10-10,C1.8,C
mdi.fd_M_96m_lev182.20001011_000000_TAI.npz,2000-10-11,C3.5,C
mdi.fd_M_96m_lev182.20001012_000000_TAI.npz,2000-10-12,M1.5,M
mdi.fd_M_96m_lev182.20001013_000000_TAI.npz,2000-10-13,C6.2,C
mdi.fd_M_96m_lev182.20001014_000000_TAI.npz,2000-10-14,M1.1,M
mdi.fd_M_96m_lev182.20001015_000000_TAI.npz,2000-10-15,C3.6,C
mdi.fd_M_96m_lev182.20001016_000000_TAI.npz,2000-10-16,M2.5,M
mdi.fd_M_96m_lev182.20001017_000000_TAI.npz,2000-10-17,C4.2,C
mdi.fd_M_96m_lev182.20001018_000000_TAI.npz,2000-10-18,C1.4,C
mdi.fd_M_96m_lev182.20001019_000000_TAI.npz,2000-10-19,C3.5,C
mdi.fd_M_96m_lev182.20001020_000000_TAI.npz,2000-10-20,C1.6,C
mdi.fd_M_96m_lev182.20001021_000000_TAI.npz,2000-10-21,M3.0,M
mdi.fd_M_96m_lev182.20001022_000000_TAI.npz,2000-10-22,C3.6,C
mdi.fd_M_96m_lev182.20001023_000000_TAI.npz,2000-10-23,C2.9,C
mdi.fd_M_96m_lev182.20001024_000000_TAI.npz,2000-10-24,C2.3,C
mdi.fd_M_96m_lev182.20001025_000000_TAI.npz,2000-10-25,C4.0,C
mdi.fd_M_96m_lev182.20001026_000000_TAI.npz,2000-10-26,C8.5,C
mdi.fd_M_96m_lev182.20001027_000000_TAI.npz,2000-10-27,M1.1,M
mdi.fd_M_96m_lev182.20001028_000000_TAI.npz,2000-10-28,M1.7,M
mdi.fd_M_96m_lev182.20001029_000000_TAI.npz,2000-10-29,M4.4,M
mdi.fd_M_96m_lev182.20001030_000000_TAI.npz,2000-10-30,C4.3,C
mdi.fd_M_96m_lev182.20001031_000000_TAI.npz,2000-10-31,C6.0,C
mdi.fd_M_96m_lev182.20001101_000000_TAI.npz,2000-11-01,C3.8,C
mdi.fd_M_96m_lev182.20001102_000000_TAI.npz,2000-11-02,C2.9,C
mdi.fd_M_96m_lev182.20001103_000000_TAI.npz,2000-11-03,C5.3,C
mdi.fd_M_96m_lev182.20001104_000000_TAI.npz,2000-11-04,C5.0,C
mdi.fd_M_96m_lev182.20001105_000000_TAI.npz,2000-11-05,C5.4,C
mdi.fd_M_96m_lev182.20001106_000000_TAI.npz,2000-11-06,C2.1,C
mdi.fd_M_96m_lev182.20001107_000000_TAI.npz,2000-11-07,M1.6,M
mdi.fd_M_96m_lev182.20001108_000000_TAI.npz,2000-11-08,M7.4,M
mdi.fd_M_96m_lev182.20001109_000000_TAI.npz,2000-11-09,M1.2,M
mdi.fd_M_96m_lev182.20001110_000000_TAI.npz,2000-11-10,C2.8,C
mdi.fd_M_96m_lev182.20001111_000000_TAI.npz,2000-11-11,C2.9,C
mdi.fd_M_96m_lev182.20001112_000000_TAI.npz,2000-11-12,C4.4,C
mdi.fd_M_96m_lev182.20001113_000000_TAI.npz,2000-11-13,C2.2,C
mdi.fd_M_96m_lev182.20001114_000000_TAI.npz,2000-11-14,M1.0,M
mdi.fd_M_96m_lev182.20001115_000000_TAI.npz,2000-11-15,C5.7,C
mdi.fd_M_96m_lev182.20001116_000000_TAI.npz,2000-11-16,C8.9,C
mdi.fd_M_96m_lev182.20001117_000000_TAI.npz,2000-11-17,C2.4,C
mdi.fd_M_96m_lev182.20001118_000000_TAI.npz,2000-11-18,M1.5,M
mdi.fd_M_96m_lev182.20001119_000000_TAI.npz,2000-11-19,C9.1,C
mdi.fd_M_96m_lev182.20001120_000000_TAI.npz,2000-11-20,C2.2,C
mdi.fd_M_96m_lev182.20001121_000000_TAI.npz,2000-11-21,M1.6,M
mdi.fd_M_96m_lev182.20001122_000000_TAI.npz,2000-11-22,C7.0,C
mdi.fd_M_96m_lev182.20001123_000000_TAI.npz,2000-11-23,M1.0,M
mdi.fd_M_96m_lev182.20001124_000000_TAI.npz,2000-11-24,X2.3,X
mdi.fd_M_96m_lev182.20001125_000000_TAI.npz,2000-11-25,X1.9,X
mdi.fd_M_96m_lev182.20001126_000000_TAI.npz,2000-11-26,X4.0,X
mdi.fd_M_96m_lev182.20001127_000000_TAI.npz,2000-11-27,C4.4,C
mdi.fd_M_96m_lev182.20001128_000000_TAI.npz,2000-11-28,C1.4,C
mdi.fd_M_96m_lev182.20001129_000000_TAI.npz,2000-11-29,C9.1,C
mdi.fd_M_96m_lev182.20001130_000000_TAI.npz,2000-11-30,M1.3,M
mdi.fd_M_96m_lev182.20001201_000000_TAI.npz,2000-12-01,C3.1,C
mdi.fd_M_96m_lev182.20001202_000000_TAI.npz,2000-12-02,C1.2,C
mdi.fd_M_96m_lev182.20001203_000000_TAI.npz,2000-12-03,C1.4,C
mdi.fd_M_96m_lev182.20001204_000000_TAI.npz,2000-12-04,B6.9,NF
mdi.fd_M_96m_lev182.20001205_000000_TAI.npz,2000-12-05,C2.2,C
mdi.fd_M_96m_lev182.20001206_000000_TAI.npz,2000-12-06,M1.6,M
mdi.fd_M_96m_lev182.20001207_000000_TAI.npz,2000-12-07,C5.4,C
mdi.fd_M_96m_lev182.20001208_000000_TAI.npz,2000-12-08,C4.3,C
mdi.fd_M_96m_lev182.20001209_000000_TAI.npz,2000-12-09,C3.1,C
mdi.fd_M_96m_lev182.20001210_000000_TAI.npz,2000-12-10,C3.3,C
mdi.fd_M_96m_lev182.20001211_000000_TAI.npz,2000-12-11,C1.9,C
mdi.fd_M_96m_lev182.20001212_000000_TAI.npz,2000-12-12,M1.3,M
mdi.fd_M_96m_lev182.20001213_000000_TAI.npz,2000-12-13,C5.8,C
mdi.fd_M_96m_lev182.20001214_000000_TAI.npz,2000-12-14,C6.4,C
mdi.fd_M_96m_lev182.20001215_000000_TAI.npz,2000-12-15,C5.3,C
mdi.fd_M_96m_lev182.20001216_000000_TAI.npz,2000-12-16,C2.5,C
mdi.fd_M_96m_lev182.20001217_000000_TAI.npz,2000-12-17,C5.8,C
mdi.fd_M_96m_lev182.20001218_000000_TAI.npz,2000-12-18,C7.0,C
mdi.fd_M_96m_lev182.20001219_000000_TAI.npz,2000-12-19,C9.5,C
mdi.fd_M_96m_lev182.20001220_000000_TAI.npz,2000-12-20,C4.7,C
mdi.fd_M_96m_lev182.20001221_000000_TAI.npz,2000-12-21,C2.8,C
mdi.fd_M_96m_lev182.20001222_000000_TAI.npz,2000-12-22,C3.7,C
mdi.fd_M_96m_lev182.20001223_000000_TAI.npz,2000-12-23,C4.0,C
mdi.fd_M_96m_lev182.20001224_000000_TAI.npz,2000-12-24,M1.1,M
mdi.fd_M_96m_lev182.20001225_000000_TAI.npz,2000-12-25,C5.4,C
mdi.fd_M_96m_lev182.20001227_000000_TAI.npz,2000-12-27,M4.3,M
mdi.fd_M_96m_lev182.20001228_000000_TAI.npz,2000-12-28,C5.1,C
mdi.fd_M_96m_lev182.20001229_000000_TAI.npz,2000-12-29,M1.2,M
mdi.fd_M_96m_lev182.20001230_000000_TAI.npz,2000-12-30,C5.4,C
mdi.fd_M_96m_lev182.20001231_000000_TAI.npz,2000-12-31,C1.1,C
mdi.fd_M_96m_lev182.20010101_000000_TAI.npz,2001-01-01,C1.7,C
mdi.fd_M_96m_lev182.20010103_000000_TAI.npz,2001-01-03,M1.0,M
mdi.fd_M_96m_lev182.20010104_000000_TAI.npz,2001-01-04,C4.5,C
mdi.fd_M_96m_lev182.20010105_000000_TAI.npz,2001-01-05,C6.8,C
mdi.fd_M_96m_lev182.20010106_000000_TAI.npz,2001-01-06,C5.5,C
mdi.fd_M_96m_lev182.20010107_000000_TAI.npz,2001-01-07,C2.0,C
mdi.fd_M_96m_lev182.20010108_000000_TAI.npz,2001-01-08,C5.1,C
