file,date,fl_class,label
mdi.fd_M_96m_lev182.20000924_000000_TAI.npz,2000-09-24,M4.3,M
mdi.fd_M_96m_lev182.20000925_000000_TAI.npz,2000-09-25,M3.4,M
mdi.fd_M_96m_lev182.20000926_000000_TAI.npz,2000-09-26,C8.2,C
mdi.fd_M_96m_lev182.20000927_000000_TAI.npz,2000-09-27,C9.6,C
mdi.fd_M_96m_lev182.20000928_000000_TAI.npz,2000-09-28,C4.7,C
mdi.fd_M_96m_lev182.20000929_000000_TAI.npz,2000-09-29,C5.9,C
mdi.fd_M_96m_lev182.20000930_000000_TAI.npz,2000-09-30,X1.2,X
mdi.fd_M_96m_lev182.20001001_000000_TAI.npz,2000-10-01,M5.0,M
mdi.fd_M_96m_lev182.20001002_000000_TAI.npz,2000-10-02,M1.4,M
mdi.fd_M_96m_lev182.20001003_000000_TAI.npz,2000-10-03,C2.2,C
mdi.fd_M_96m_lev182.20001004_000000_TAI.npz,2000-10-04,C3.4,C
mdi.fd_M_96m_lev182.20001005_000000_TAI.npz,2000-10-05,C2.1,C
mdi.fd_M_96m_lev182.20001006_000000_TAI.npz,2000-10-06,C2.4,C
mdi.fd_M_96m_lev182.20001007_000000_TAI.npz,2000-10-07,C3.9,C
mdi.fd_M_96m_lev182.20001008_000000_TAI.npz,2000-10-08,C2.0,C
mdi.fd_M_96m_lev182.20001009_000000_TAI.npz,2000-10-09,C6.7,C
mdi.fd_M_96m_lev182.20001010_000000_TAI.npz,2000-10-10,C1.8,C
mdi.fd_M_96m_lev182.20001011_000000_TAI.npz,2000-10-11,C3.5,C
mdi.fd_M_96m_lev182.20001012_000000_TAI.npz,2000-10-12,M1.5,M
mdi.fd_M_96m_lev182.20001013_000000_TAI.npz,2000-10-13,C6.2,C
mdi.fd_M_96m_lev182.20001014_000000_TAI.npz,2000-10-14,M1.1,M
mdi.fd_M_96m_lev182.20001015_000000_TAI.npz,2000-10-15,C3.6,C
mdi.fd_M_96m_lev182.20001016_000000_TAI.npz,2000-10-16,M2.5,M
mdi.fd_M_96m_lev182.20001017_000000_TAI.npz,2000-10-17,C4.2,C
mdi.fd_M_96m_lev182.20001018_000000_TAI.npz,2000-10-18,C1.4,C
mdi.fd_M_96m_lev182.20001019_000000_TAI.npz,2000-10-19,C3.5,C
mdi.fd_M_96m_lev182.20001020_000000_TAI.npz,2000-10-20,C1.6,C
mdi.fd_M_96m_lev182.20001021_000000_TAI.npz,2000-10-21,M3.0,M
mdi.fd_M_96m_lev182.20001022_000000_TAI.npz,2000-10-22,C3.6,C
mdi.fd_M_96m_lev182.20001023_000000_TAI.npz,2000-10-23,C2.9,C
mdi.fd_M_96m_lev182.20001024_000000_TAI.npz,2000-10-24,C2.3,C
mdi.fd_M_96m_lev182.20001025_000000_TAI.npz,2000-10-25,C4.0,C
mdi.fd_M_96m_lev182.20001026_000000_TAI.npz,2000-10-26,C8.5,C
mdi.fd_M_96m_lev182.20001027_000000_TAI.npz,2000-10-27,M1.1,M
mdi.fd_M_96m_lev182.20001028_000000_TAI.npz,2000-10-28,M1.7,M
mdi.fd_M_96m_lev182.20001029_000000_TAI.npz,2000-10-29,M4.4,M
mdi.fd_M_96m_lev182.20001030_000000_TAI.npz,2000-10-30,C4.3,C
mdi.fd_M_96m_lev182.20001031_000000_TAI.npz,2000-10-31,C6.0,C
mdi.fd_M_96m_lev182.20001101_000000_TAI.npz,2000-11-01,C3.8,C
mdi.fd_M_96m_lev182.20001102_000000_TAI.npz,2000-11-02,C2.9,C
mdi.fd_M_96m_lev182.20001103_000000_TAI.npz,2000-11-03,C5.3,C
mdi.fd_M_96m_lev182.20001104_000000_TAI.npz,2000-11-04,C5.0,C
mdi.fd_M_96m_lev182.20001105_000000_TAI.npz,2000-11-05,C5.4,C
mdi.fd_M_96m_lev182.20001106_000000_TAI.npz,2000-11-06,C2.1,C
mdi.fd_M_96m_lev182.20001107_000000_TAI.npz,2000-11-07,M1.6,M
mdi.fd_M_96m_lev182.20001108_000000_TAI.npz,2000-11-08,M7.4,M
mdi.fd_M_96m_lev182.20001109_000000_TAI.npz,2000-11-09,M1.2,M
mdi.fd_M_96m_lev182.20001110_000000_TAI.npz,2000-11-10,C2.8,C
mdi.fd_M_96m_lev182.20001111_000000_TAI.npz,2000-11-11,C2.9,C
mdi.fd_M_96m_lev182.20001112_000000_TAI.npz,2000-11-12,C4.4,C
mdi.fd_M_96m_lev182.20001113_000000_TAI.npz,2000-11-13,C2.2,C
mdi.fd_M_96m_lev182.20001114_000000_TAI.npz,2000-11-14,M1.0,M
mdi.fd_M_96m_lev182.20001115_000000_TAI.npz,2000-11-15,C5.7,C
mdi.fd_M_96m_lev182.20001116_000000_TAI.npz,2000-11-16,C8.9,C
mdi.fd_M_96m_lev182.20001117_000000_TAI.npz,2000-11-17,C2.4,C
mdi.fd_M_96m_lev182.20001118_000000_TAI.npz,2000-11-18,M1.5,M
mdi.fd_M_96m_lev182.20001119_000000_TAI.npz,2000-11-19,C9.1,C
mdi.fd_M_96m_lev182.20001120_000000_TAI.npz,2000-11-20,C2.2,C
mdi.fd_M_96m_lev182.20001121_000000_TAI.npz,2000-11-21,M1.6,M
mdi.fd_M_96m_lev182.20001122_000000_TAI.npz,2000-11-22,C7.0,C
mdi.fd_M_96m_lev182.20001123_000000_TAI.npz,2000-11-23,M1.0,M
mdi.fd_M_96m_lev182.20001124_000000_TAI.npz,2000-11-24,X2.3,X
mdi.fd_M_96m_lev182.20001125_000000_TAI.npz,2000-11-25,X1.9,X
mdi.fd_M_96m_lev182.20001126_000000_TAI.npz,2000-11-26,X4.0,X
mdi.fd_M_96m_lev182.20001127_000000_TAI.npz,2000-11-27,C4.4,C
mdi.fd_M_96m_lev182.20001128_000000_TAI.npz,2000-11-28,C1.4,C
mdi.fd_M_96m_lev182.20001129_000000_TAI.npz,2000-11-29,C9.1,C
mdi.fd_M_96m_lev182.20001130_000000_TAI.npz,2000-11-30,M1.3,M
mdi.fd_M_96m_lev182.20001201_000000_TAI.npz,2000-12-01,C3.1,C
mdi.fd_M_96m_lev182.20001202_000000_TAI.npz,2000-12-02,C1.2,C
mdi.fd_M_96m_lev182.20001203_000000_TAI.npz,2000-12-03,C1.4,C
mdi.fd_M_96m_lev182.20001204_000000_TAI.npz,2000-12-04,B6.9,NF
mdi.fd_M_96m_lev182.20001205_000000_TAI.npz,2000-12-05,C2.2,C
mdi.fd_M_96m_lev182.20001206_000000_TAI.npz,2000-12-06,M1.6,M
mdi.fd_M_96m_lev182.20001207_000000_TAI.npz,2000-12-07,C5.4,C
mdi.fd_M_96m_lev182.20001208_000000_TAI.npz,2000-12-08,C4.3,C
mdi.fd_M_96m_lev182.20001209_000000_TAI.npz,2000-12-09,C3.1,C
mdi.fd_M_96m_lev182.20001210_000000_TAI.npz,2000-12-10,C3.3,C
mdi.fd_M_96m_lev182.20001211_000000_TAI.npz,2000-12-11,C1.9,C
mdi.fd_M_96m_lev182.20001212_000000_TAI.npz,2000-12-12,M1.3,M
mdi.fd_M_96m_lev182.20001213_000000_TAI.npz,2000-12-13,C5.8,C
mdi.fd_M_96m_lev182.20001214_000000_TAI.npz,2000-12-14,C6.4,C
mdi.fd_M_96m_lev182.20001215_000000_TAI.npz,2000-12-15,C5.3,C
mdi.fd_M_96m_lev182.20001216_000000_TAI.npz,2000-12-16,C2.5,C
mdi.fd_M_96m_lev182.20001217_000000_TAI.npz,2000-12-17,C5.8,C
mdi.fd_M_96m_lev182.20001218_000000_TAI.npz,2000-12-18,C7.0,C
mdi.fd_M_96m_lev182.20001219_000000_TAI.npz,2000-12-19,C9.5,C
mdi.fd_M_96m_lev182.20001220_000000_TAI.npz,2000-12-20,C4.7,C
mdi.fd_M_96m_lev182.20001221_000000_TAI.npz,2000-12-21,C2.8,C
mdi.fd_M_96m_lev182.20001222_000000_TAI.npz,2000-12-22,C3.7,C
mdi.fd_M_96m_lev182.20001223_000000_TAI.npz,2000-12-23,C4.0,C
mdi.fd_M_96m_lev182.20001224_000000_TAI.npz,2000-12-24,M1.1,M
mdi.fd_M_96m_lev182.20001225_000000_TAI.npz,2000-12-25,C5.4,C
mdi.fd_M_96m_lev182.20001227_000000_TAI.npz,2000-12-27,M4.3,M
mdi.fd_M_96m_lev182.20001228_000000_TAI.npz,2000-12-28,C5.1,C
mdi.fd_M_96m_lev182.20001229_000000_TAI.npz,2000-12-29,M1.2,M
mdi.fd_M_96m_lev182.20001230_000000_TAI.npz,2000-12-30,C5.4,C
mdi.fd_M_96m_lev182.20001231_000000_TAI.npz,2000-12-31,C1.1,C
mdi.fd_M_96m_lev182.20010101_000000_TAI.npz,2001-01-01,C1.7,C
mdi.fd_M_96m_lev182.20010103_000000_TAI.npz,2001-01-03,M1.0,M
mdi.fd_M_96m_lev182.20010104_000000_TAI.npz,2001-01-04,C4.5,C
mdi.fd_M_96m_lev182.20010105_000000_TAI.npz,2001-01-05,C6.8,C
mdi.fd_M_96m_lev182.20010106_000000_TAI.npz,2001-01-06,C5.5,C
mdi.fd_M_96m_lev182.20010107_000000_TAI.npz,2001-01-07,C2.0,C
mdi.fd_M_96m_lev182.20010108_000000_TAI.npz,2001-01-08,C5.1,C
mdi.fd_M_96m_lev182.20010109_000000_TAI.npz,2001-01-09,M1.8,M
mdi.fd_M_96m_lev182.20010110_000000_TAI.npz,2001-01-10,M3.5,M
mdi.fd_M_96m_lev182.20010111_000000_TAI.npz,2001-01-11,C1.8,C
mdi.fd_M_96m_lev182.20010112_000000_TAI.npz,2001-01-12,C2.1,C
mdi.fd_M_96m_lev182.20010113_000000_TAI.npz,2001-01-13,C3.4,C
mdi.fd_M_96m_lev182.20010114_000000_TAI.npz,2001-01-14,C8.1,C
mdi.fd_M_96m_lev182.20010117_000000_TAI.npz,2001-01-17,C4.0,C
mdi.fd_M_96m_lev182.20010118_000000_TAI.npz,2001-01-18,C2.9,C
mdi.fd_M_96m_lev182.20010119_000000_TAI.npz,2001-01-19,M1,M
mdi.fd_M_96m_lev182.20010120_000000_TAI.npz,2001-01-20,M7.7,M
mdi.fd_M_96m_lev182.20010121_000000_TAI.npz,2001-01-21,M1.1,M
mdi.fd_M_96m_lev182.20010122_000000_TAI.npz,2001-01-22,C2.8,C
mdi.fd_M_96m_lev182.20010123_000000_TAI.npz,2001-01-23,C4.3,C
mdi.fd_M_96m_lev182.20010124_000000_TAI.npz,2001-01-24,M1.0,M
mdi.fd_M_96m_lev182.20010125_000000_TAI.npz,2001-01-25,C7.4,C
mdi.fd_M_96m_lev182.20010126_000000_TAI.npz,2001-01-26,M1.0,M
mdi.fd_M_96m_lev182.20010127_000000_TAI.npz,2001-01-27,C3.1,C
mdi.fd_M_96m_lev182.20010128_000000_TAI.npz,2001-01-28,M1.5,M
mdi.fd_M_96m_lev182.20010129_000000_TAI.npz,2001-01-29,C5.7,C
mdi.fd_M_96m_lev182.20010130_000000_TAI.npz,2001-01-30,C3.7,C
mdi.fd_M_96m_lev182.20010131_000000_TAI.npz,2001-01-31,C1.3,C
mdi.fd_M_96m_lev182.20010201_000000_TAI.npz,2001-02-01,C7.9,C
mdi.fd_M_96m_lev182.20010202_000000_TAI.npz,2001-02-02,M2.4,M
mdi.fd_M_96m_lev182.20010203_000000_TAI.npz,2001-02-03,C1.3,C
mdi.fd_M_96m_lev182.20010204_000000_TAI.npz,2001-02-04,C2.5,C
mdi.fd_M_96m_lev182.20010205_000000_TAI.npz,2001-02-05,C8.2,C
mdi.fd_M_96m_lev182.20010206_000000_TAI.npz,2001-02-06,C1.5,C
mdi.fd_M_96m_lev182.20010207_000000_TAI.npz,2001-02-07,C1.0,C
mdi.fd_M_96m_lev182.20010208_000000_TAI.npz,2001-02-08,C1.1,C
mdi.fd_M_96m_lev182.20010209_000000_TAI.npz,2001-02-09,C3.5,C
mdi.fd_M_96m_lev182.20010210_000000_TAI.npz,2001-02-10,C2.0,C
mdi.fd_M_96m_lev182.20010211_000000_TAI.npz,2001-02-11,C6.5,C
mdi.fd_M_96m_lev182.20010212_000000_TAI.npz,2001-02-12,C5.9,C
mdi.fd_M_96m_lev182.20010213_000000_TAI.npz,2001-02-13,C1.1,C
mdi.fd_M_96m_lev182.20010214_000000_TAI.npz,2001-02-14,C1.7,C
mdi.fd_M_96m_lev182.20010215_000000_TAI.npz,2001-02-15,B8.8,NF
mdi.fd_M_96m_lev182.20010216_000000_TAI.npz,2001-02-16,B9.8,NF
mdi.fd_M_96m_lev182.20010217_000000_TAI.npz,2001-02-17,B6.0,NF
mdi.fd_M_96m_lev182.20010218_000000_TAI.npz,2001-02-18,C1.7,C
mdi.fd_M_96m_lev182.20010219_000000_TAI.npz,2001-02-19,C5.4,C
mdi.fd_M_96m_lev182.20010220_000000_TAI.npz,2001-02-20,C3.1,C
mdi.fd_M_96m_lev182.20010221_000000_TAI.npz,2001-02-21,C6.2,C
mdi.fd_M_96m_lev182.20010222_000000_TAI.npz,2001-02-22,C1.1,C
mdi.fd_M_96m_lev182.20010223_000000_TAI.npz,2001-02-23,C2.2,C
mdi.fd_M_96m_lev182.20010224_000000_TAI.npz,2001-02-24,C1.1,C
mdi.fd_M_96m_lev182.20010225_000000_TAI.npz,2001-02-25,B7.4,NF
mdi.fd_M_96m_lev182.20010226_000000_TAI.npz,2001-02-26,C1.6,C
mdi.fd_M_96m_lev182.20010227_000000_TAI.npz,2001-02-27,C1.3,C
mdi.fd_M_96m_lev182.20010228_000000_TAI.npz,2001-02-28,,NF
mdi.fd_M_96m_lev182.20010301_000000_TAI.npz,2001-03-01,C1.2,C
mdi.fd_M_96m_lev182.20010302_000000_TAI.npz,2001-03-02,B3.8,NF
mdi.fd_M_96m_lev182.20010303_000000_TAI.npz,2001-03-03,B8.3,NF
mdi.fd_M_96m_lev182.20010304_000000_TAI.npz,2001-03-04,C1.2,C
mdi.fd_M_96m_lev182.20010305_000000_TAI.npz,2001-03-05,C2.7,C
mdi.fd_M_96m_lev182.20010306_000000_TAI.npz,2001-03-06,C6.7,C
mdi.fd_M_96m_lev182.20010307_000000_TAI.npz,2001-03-07,C7.3,C
mdi.fd_M_96m_lev182.20010308_000000_TAI.npz,2001-03-08,M5.7,M
mdi.fd_M_96m_lev182.20010309_000000_TAI.npz,2001-03-09,M1.5,M
mdi.fd_M_96m_lev182.20010310_000000_TAI.npz,2001-03-10,M6.7,M
mdi.fd_M_96m_lev182.20010311_000000_TAI.npz,2001-03-11,C5.0,C
mdi.fd_M_96m_lev182.20010312_000000_TAI.npz,2001-03-12,C4.7,C
mdi.fd_M_96m_lev182.20010313_000000_TAI.npz,2001-03-13,C1.6,C
mdi.fd_M_96m_lev182.20010314_000000_TAI.npz,2001-03-14,B9.4,NF
mdi.fd_M_96m_lev182.20010315_000000_TAI.npz,2001-03-15,C2.1,C
mdi.fd_M_96m_lev182.20010316_000000_TAI.npz,2001-03-16,C5.4,C
mdi.fd_M_96m_lev182.20010317_000000_TAI.npz,2001-03-17,C3.9,C
mdi.fd_M_96m_lev182.20010318_000000_TAI.npz,2001-03-18,C3.4,C
mdi.fd_M_96m_lev182.20010319_000000_TAI.npz,2001-03-19,C3.4,C
mdi.fd_M_96m_lev182.20010320_000000_TAI.npz,2001-03-20,M1.6,M
mdi.fd_M_96m_lev182.20010321_000000_TAI.npz,2001-03-21,M1.8,M
mdi.fd_M_96m_lev182.20010322_000000_TAI.npz,2001-03-22,M1.6,M
mdi.fd_M_96m_lev182.20010323_000000_TAI.npz,2001-03-23,C3.4,C
mdi.fd_M_96m_lev182.20010324_000000_TAI.npz,2001-03-24,M1.7,M
mdi.fd_M_96m_lev182.20010325_000000_TAI.npz,2001-03-25,M2.6,M
mdi.fd_M_96m_lev182.20010326_000000_TAI.npz,2001-03-26,M2.7,M
mdi.fd_M_96m_lev182.20010327_000000_TAI.npz,2001-03-27,M2.2,M
mdi.fd_M_96m_lev182.20010328_000000_TAI.npz,2001-03-28,M4.3,M
mdi.fd_M_96m_lev182.20010329_000000_TAI.npz,2001-03-29,X1.7,X
mdi.fd_M_96m_lev182.20010330_000000_TAI.npz,2001-03-30,M2.2,M
mdi.fd_M_96m_lev182.20010331_000000_TAI.npz,2001-03-31,M2.1,M
mdi.fd_M_96m_lev182.20010701_000000_TAI.npz,2001-07-01,C1.4,C
mdi.fd_M_96m_lev182.20010702_000000_TAI.npz,2001-07-02,,NF
mdi.fd_M_96m_lev182.20010703_000000_TAI.npz,2001-07-03,B7.6,NF
mdi.fd_M_96m_lev182.20010704_000000_TAI.npz,2001-07-04,B5.9,NF
mdi.fd_M_96m_lev182.20010705_000000_TAI.npz,2001-07-05,,NF
mdi.fd_M_96m_lev182.20010706_000000_TAI.npz,2001-07-06,B3.6,NF
mdi.fd_M_96m_lev182.20010707_000000_TAI.npz,2001-07-07,C9.0,C
mdi.fd_M_96m_lev182.20010708_000000_TAI.npz,2001-07-08,C3.4,C
mdi.fd_M_96m_lev182.20010709_000000_TAI.npz,2001-07-09,C3.1,C
mdi.fd_M_96m_lev182.20010710_000000_TAI.npz,2001-07-10,B7.1,NF
mdi.fd_M_96m_lev182.20010711_000000_TAI.npz,2001-07-11,C2.4,C
mdi.fd_M_96m_lev182.20010712_000000_TAI.npz,2001-07-12,B9.7,NF
mdi.fd_M_96m_lev182.20010713_000000_TAI.npz,2001-07-13,B7.3,NF
mdi.fd_M_96m_lev182.20010714_000000_TAI.npz,2001-07-14,M1.0,M
mdi.fd_M_96m_lev182.20010715_000000_TAI.npz,2001-07-15,C7.7,C
mdi.fd_M_96m_lev182.20010716_000000_TAI.npz,2001-07-16,M1.2,M
mdi.fd_M_96m_lev182.20010717_000000_TAI.npz,2001-07-17,C3.0,C
mdi.fd_M_96m_lev182.20010718_000000_TAI.npz,2001-07-18,C5.4,C
mdi.fd_M_96m_lev182.20010719_000000_TAI.npz,2001-07-19,M1.8,M
mdi.fd_M_96m_lev182.20010720_000000_TAI.npz,2001-07-20,C3.0,C
mdi.fd_M_96m_lev182.20010721_000000_TAI.npz,2001-07-21,C6.6,C
mdi.fd_M_96m_lev182.20010722_000000_TAI.npz,2001-07-22,B7.6,NF
mdi.fd_M_96m_lev182.20010723_000000_TAI.npz,2001-07-23,C5.0,C
mdi.fd_M_96m_lev182.20010724_000000_TAI.npz,2001-07-24,C1.8,C
mdi.fd_M_96m_lev182.20010725_000000_TAI.npz,2001-07-25,C1.7,C
mdi.fd_M_96m_lev182.20010726_000000_TAI.npz,2001-07-26,B8.1,NF
mdi.fd_M_96m_lev182.20010727_000000_TAI.npz,2001-07-27,C1.3,C
mdi.fd_M_96m_lev182.20010728_000000_TAI.npz,2001-07-28,C7.8,C
mdi.fd_M_96m_lev182.20010731_000000_TAI.npz,2001-07-31,C6.0,C
mdi.fd_M_96m_lev182.20010801_000000_TAI.npz,2001-08-01,C2.4,C
mdi.fd_M_96m_lev182.20010802_000000_TAI.npz,2001-08-02,C4.8,C
mdi.fd_M_96m_lev182.20010803_000000_TAI.npz,2001-08-03,M1.5,M
mdi.fd_M_96m_lev182.20010804_000000_TAI.npz,2001-08-04,C9.6,C
mdi.fd_M_96m_lev182.20010805_000000_TAI.npz,2001-08-05,M4.9,M
mdi.fd_M_96m_lev182.20010806_000000_TAI.npz,2001-08-06,C5.5,C
mdi.fd_M_96m_lev182.20010807_000000_TAI.npz,2001-08-07,M1.1,M
mdi.fd_M_96m_lev182.20010808_000000_TAI.npz,2001-08-08,C4.5,C
mdi.fd_M_96m_lev182.20010809_000000_TAI.npz,2001-08-09,C7.8,C
mdi.fd_M_96m_lev182.20010810_000000_TAI.npz,2001-08-10,C8.0,C
mdi.fd_M_96m_lev182.20010811_000000_TAI.npz,2001-08-11,C5.2,C
mdi.fd_M_96m_lev182.20010812_000000_TAI.npz,2001-08-12,C2.7,C
mdi.fd_M_96m_lev182.20010813_000000_TAI.npz,2001-08-13,C4.6,C
mdi.fd_M_96m_lev182.20010814_000000_TAI.npz,2001-08-14,C9.7,C
mdi.fd_M_96m_lev182.20010815_000000_TAI.npz,2001-08-15,C3.1,C
mdi.fd_M_96m_lev182.20010816_000000_TAI.npz,2001-08-16,C3.9,C
mdi.fd_M_96m_lev182.20010817_000000_TAI.npz,2001-08-17,C1.6,C
mdi.fd_M_96m_lev182.20010818_000000_TAI.npz,2001-08-18,C3.5,C
mdi.fd_M_96m_lev182.20010819_000000_TAI.npz,2001-08-19,C1.2,C
mdi.fd_M_96m_lev182.20010820_000000_TAI.npz,2001-08-20,C3.6,C
mdi.fd_M_96m_lev182.20010821_000000_TAI.npz,2001-08-21,M1.5,M
mdi.fd_M_96m_lev182.20010822_000000_TAI.npz,2001-08-22,M1.0,M
mdi.fd_M_96m_lev182.20010823_000000_TAI.npz,2001-08-23,C8.3,C
mdi.fd_M_96m_lev182.20010824_000000_TAI.npz,2001-08-24,M3.5,M
mdi.fd_M_96m_lev182.20010825_000000_TAI.npz,2001-08-25,X5.3,X
mdi.fd_M_96m_lev182.20010826_000000_TAI.npz,2001-08-26,M1.3,M
mdi.fd_M_96m_lev182.20010827_000000_TAI.npz,2001-08-27,M1.9,M
mdi.fd_M_96m_lev182.20010828_000000_TAI.npz,2001-08-28,M1.2,M
mdi.fd_M_96m_lev182.20010829_000000_TAI.npz,2001-08-29,M1.6,M
mdi.fd_M_96m_lev182.20010830_000000_TAI.npz,2001-08-30,M3.0,M
mdi.fd_M_96m_lev182.20010831_000000_TAI.npz,2001-08-31,M2.9,M
mdi.fd_M_96m_lev182.20010901_000000_TAI.npz,2001-09-01,C4.5,C
mdi.fd_M_96m_lev182.20010902_000000_TAI.npz,2001-09-02,M3.0,M
mdi.fd_M_96m_lev182.20010903_000000_TAI.npz,2001-09-03,M2.5,M
mdi.fd_M_96m_lev182.20010904_000000_TAI.npz,2001-09-04,M3.7,M
mdi.fd_M_96m_lev182.20010905_000000_TAI.npz,2001-09-05,M6.0,M
mdi.fd_M_96m_lev182.20010906_000000_TAI.npz,2001-09-06,C8.1,C
mdi.fd_M_96m_lev182.20010907_000000_TAI.npz,2001-09-07,M1.2,M
mdi.fd_M_96m_lev182.20010908_000000_TAI.npz,2001-09-08,M1.2,M
mdi.fd_M_96m_lev182.20010909_000000_TAI.npz,2001-09-09,M9.5,M
mdi.fd_M_96m_lev182.20010910_000000_TAI.npz,2001-09-10,C8.7,C
mdi.fd_M_96m_lev182.20010911_000000_TAI.npz,2001-09-11,M4.5,M
mdi.fd_M_96m_lev182.20010912_000000_TAI.npz,2001-09-12,M1.0,M
mdi.fd_M_96m_lev182.20010913_000000_TAI.npz,2001-09-13,C7.0,C
mdi.fd_M_96m_lev182.20010914_000000_TAI.npz,2001-09-14,M3.7,M
mdi.fd_M_96m_lev182.20010915_000000_TAI.npz,2001-09-15,M1.5,M
mdi.fd_M_96m_lev182.20010916_000000_TAI.npz,2001-09-16,M5.6,M
mdi.fd_M_96m_lev182.20010917_000000_TAI.npz,2001-09-17,M8.1,M
mdi.fd_M_96m_lev182.20010918_000000_TAI.npz,2001-09-18,M1.4,M
mdi.fd_M_96m_lev182.20010919_000000_TAI.npz,2001-09-19,C7.5,C
mdi.fd_M_96m_lev182.20010920_000000_TAI.npz,2001-09-20,M1.5,M
mdi.fd_M_96m_lev182.20010921_000000_TAI.npz,2001-09-21,C7.7,C
mdi.fd_M_96m_lev182.20010922_000000_TAI.npz,2001-09-22,C8.1,C
mdi.fd_M_96m_lev182.20010923_000000_TAI.npz,2001-09-23,M1.1,M
mdi.fd_M_96m_lev182.20010924_000000_TAI.npz,2001-09-24,X2.6,X
mdi.fd_M_96m_lev182.20010925_000000_TAI.npz,2001-09-25,M7.6,M
mdi.fd_M_96m_lev182.20010926_000000_TAI.npz,2001-09-26,M1.8,M
mdi.fd_M_96m_lev182.20010927_000000_TAI.npz,2001-09-27,M1.0,M
mdi.fd_M_96m_lev182.20010928_000000_TAI.npz,2001-09-28,M3.3,M
mdi.fd_M_96m_lev182.20010929_000000_TAI.npz,2001-09-29,M1.8,M
mdi.fd_M_96m_lev182.20010930_000000_TAI.npz,2001-09-30,M1.2,M
mdi.fd_M_96m_lev182.20011001_000000_TAI.npz,2001-10-01,M9.1,M
mdi.fd_M_96m_lev182.20011002_000000_TAI.npz,2001-10-02,M1.4,M
mdi.fd_M_96m_lev182.20011003_000000_TAI.npz,2001-10-03,C8.6,C
mdi.fd_M_96m_lev182.20011004_000000_TAI.npz,2001-10-04,C3.1,C
mdi.fd_M_96m_lev182.20011005_000000_TAI.npz,2001-10-05,C3.7,C
mdi.fd_M_96m_lev182.20011006_000000_TAI.npz,2001-10-06,M2.8,M
mdi.fd_M_96m_lev182.20011007_000000_TAI.npz,2001-10-07,C2.3,C
mdi.fd_M_96m_lev182.20011008_000000_TAI.npz,2001-10-08,C4.3,C
mdi.fd_M_96m_lev182.20011009_000000_TAI.npz,2001-10-09,M1.4,M
mdi.fd_M_96m_lev182.20011010_000000_TAI.npz,2001-10-10,C3.4,C
mdi.fd_M_96m_lev182.20011011_000000_TAI.npz,2001-10-11,C4.6,C
mdi.fd_M_96m_lev182.20011012_000000_TAI.npz,2001-10-12,C7.6,C
mdi.fd_M_96m_lev182.20011013_000000_TAI.npz,2001-10-13,C5.3,C
mdi.fd_M_96m_lev182.20011014_000000_TAI.npz,2001-10-14,C8.0,C
mdi.fd_M_96m_lev182.20011015_000000_TAI.npz,2001-10-15,C3.7,C
mdi.fd_M_96m_lev182.20011016_000000_TAI.npz,2001-10-16,C6.0,C
mdi.fd_M_96m_lev182.20011017_000000_TAI.npz,2001-10-17,M1.1,M
mdi.fd_M_96m_lev182.20011019_000000_TAI.npz,2001-10-19,X1.6,X
mdi.fd_M_96m_lev182.20011020_000000_TAI.npz,2001-10-20,C7.3,C
mdi.fd_M_96m_lev182.20011021_000000_TAI.npz,2001-10-21,M2.5,M
mdi.fd_M_96m_lev182.20011022_000000_TAI.npz,2001-10-22,X1.2,X
mdi.fd_M_96m_lev182.20011023_000000_TAI.npz,2001-10-23,M6.5,M
mdi.fd_M_96m_lev182.20011024_000000_TAI.npz,2001-10-24,C6.3,C
mdi.fd_M_96m_lev182.20011025_000000_TAI.npz,2001-10-25,X1.3,X
mdi.fd_M_96m_lev182.20011026_000000_TAI.npz,2001-10-26,M2.0,M
mdi.fd_M_96m_lev182.20011027_000000_TAI.npz,2001-10-27,C9.1,C
mdi.fd_M_96m_lev182.20011028_000000_TAI.npz,2001-10-28,M1.5,M
mdi.fd_M_96m_lev182.20011029_000000_TAI.npz,2001-10-29,M3.6,M
mdi.fd_M_96m_lev182.20011030_000000_TAI.npz,2001-10-30,C9.2,C
mdi.fd_M_96m_lev182.20011031_000000_TAI.npz,2001-10-31,M3.2,M
mdi.fd_M_96m_lev182.20011101_000000_TAI.npz,2001-11-01,M3.3,M
mdi.fd_M_96m_lev182.20011102_000000_TAI.npz,2001-11-02,M1.1,M
mdi.fd_M_96m_lev182.20011103_000000_TAI.npz,2001-11-03,C5.1,C
mdi.fd_M_96m_lev182.20011104_000000_TAI.npz,2001-11-04,X1.0,X
mdi.fd_M_96m_lev182.20011105_000000_TAI.npz,2001-11-05,M2.1,M
mdi.fd_M_96m_lev182.20011106_000000_TAI.npz,2001-11-06,M2.0,M
mdi.fd_M_96m_lev182.20011107_000000_TAI.npz,2001-11-07,M5.7,M
mdi.fd_M_96m_lev182.20011108_000000_TAI.npz,2001-11-08,M9.1,M
mdi.fd_M_96m_lev182.20011109_000000_TAI.npz,2001-11-09,M3.3,M
mdi.fd_M_96m_lev182.20011110_000000_TAI.npz,2001-11-10,M2.3,M
mdi.fd_M_96m_lev182.20011111_000000_TAI.npz,2001-11-11,M1.4,M
mdi.fd_M_96m_lev182.20011112_000000_TAI.npz,2001-11-12,M1.6,M
